name,t_kitti_mean [%],t_kitti_std [%],t_kitti_max [%],t_rmse_mean [%],t_rmse_std [%],t_rmse_max [%],r_kitti_mean [deg/m],r_kitti_std [deg/m],r_kitti_max [deg/m],r_rmse_mean [deg/m],r_rmse_std [deg/m],r_rmse_max [deg/m],r_chordal_mean [deg/m],r_chordal_std [deg/m],r_chordal_max [deg/m]
07,2.1949693347365176,1.1368030682355692,6.082078771332552,0.010978179216557816,0.008690387487255653,0.06082078771332552,0.015043233464740364,0.010124188683123855,0.061502328140763694,0.00010230253447100395,0.00011570072882950816,0.000615023281407637,0.00010230253447100395,0.00011570072882950816,0.000615023281407637
08,3.10881908548002,2.0688375570565993,13.674370134665642,0.00921165537272041,0.008215069737984472,0.13674370134665642,0.013990829237062671,0.008319285533051451,0.06369792580831365,6.24338686066731e-05,8.94293796543929e-05,0.0006369792580831365,6.24338686066731e-05,8.94293796543929e-05,0.0006369792580831365
09,3.0224020496008577,2.0958016156613724,12.893481915507934,0.01010309611608,0.010712814809286954,0.07421605759919851,0.015236949655449573,0.012418158147124578,0.09199081774900525,8.169350513481777e-05,0.00013386253178186946,0.0009199081774900525,8.169350513481777e-05,0.00013386253178186946,0.0009199081774900525
10,4.4033032706721045,2.467257722727241,14.150663245745665,0.018560629922550826,0.015600099960350701,0.08802938186139805,0.020233801249930256,0.01574305607605668,0.09602075420976881,0.00012175380244980937,0.000170856226155197,0.0009602075420976882,0.00012175380244980937,0.000170856226155197,0.0009602075420976882
TOTAL,3.1589427169763282,2.123181872887249,14.150663245745665,0.010475256533035932,0.010179464304031062,0.13674370134665642,0.014962739279891986,0.010538424981599665,0.09602075420976881,7.531030713395136e-05,0.00011403073343155294,0.0009602075420976882,7.531030713395136e-05,0.00011403073343155294,0.0009602075420976882
